AAC_1_.3000317.HM036080.131_596.51 Made AAC_1_.3000317.HM036080.131_596.51 into gene. strand=+, frame=0
TEM_102.3000965.AY040093.68_929.923 Made TEM_102.3000965.AY040093.68_929.923 into gene. strand=+, frame=0
TEM_104.3000967.AF516719.214_1075.995 Made TEM_104.3000967.AF516719.214_1075.995 into gene. strand=+, frame=0
TEM_105.3000968.AF516720.214_1075.1071 Made TEM_105.3000968.AF516720.214_1075.1071 into gene. strand=+, frame=0
TEM_106.3000969.AY101578.214_1075.1153 Made TEM_106.3000969.AY101578.214_1075.1153 into gene. strand=+, frame=0
TEM_107.3000970.AY101764.206_1067.1240 Made TEM_107.3000970.AY101764.206_1067.1240 into gene. strand=+, frame=0
TEM_108.3000971.AF506748.38_899.1320 Made TEM_108.3000971.AF506748.38_899.1320 into gene. strand=+, frame=0
TEM_109.3000972.AY628175.210_1071.1397 Made TEM_109.3000972.AY628175.210_1071.1397 into gene. strand=+, frame=0
TEM_11.3000883.AY874537.177_1038.1488 Made TEM_11.3000883.AY874537.177_1038.1488 into gene. strand=+, frame=0
TEM_110.3000973.AY072920.0_861.1566 Made TEM_110.3000973.AY072920.0_861.1566 into gene. strand=+, frame=0
TEM_111.3000974.AF468003.0_861.1643 Made TEM_111.3000974.AF468003.0_861.1643 into gene. strand=+, frame=0
TEM_112.3000975.AY589493.166_1027.1719 Made TEM_112.3000975.AY589493.166_1027.1719 into gene. strand=+, frame=0
TEM_113.3000976.AY589494.193_1054.1795 Made TEM_113.3000976.AY589494.193_1054.1795 into gene. strand=+, frame=0
TEM_114.3000977.AY589495.181_1042.1879 Made TEM_114.3000977.AY589495.181_1042.1879 into gene. strand=+, frame=0
TEM_115.3000978.AF535127.208_1069.1952 Made TEM_115.3000978.AF535127.208_1069.1952 into gene. strand=+, frame=0
TEM_116.3000979.NC_002156.1429_2290.2030 Made TEM_116.3000979.NC_002156.1429_2290.2030 into gene. strand=+, frame=0
TEM_12.3000884.M88143.367_1228.996 Made TEM_12.3000884.M88143.367_1228.996 into gene. strand=+, frame=0
TEM_120.3000982.AY243512.208_1069.1072 Made TEM_120.3000982.AY243512.208_1069.1072 into gene. strand=+, frame=0
TEM_121.3000983.AY271267.0_861.1154 Made TEM_121.3000983.AY271267.0_861.1154 into gene. strand=+, frame=0
TEM_122.3000984.AY307100.0_861.1241 Made TEM_122.3000984.AY307100.0_861.1241 into gene. strand=+, frame=0
TEM_123.3000985.AY327539.0_858.1321 Made TEM_123.3000985.AY327539.0_858.1321 into gene. strand=+, frame=0
TEM_124.3000986.AY327540.0_858.1398 Made TEM_124.3000986.AY327540.0_858.1398 into gene. strand=+, frame=0
TEM_125.3000987.AY628176.75_936.1489 Made TEM_125.3000987.AY628176.75_936.1489 into gene. strand=+, frame=0
TEM_126.3000988.AY628199.203_1064.1567 Made TEM_126.3000988.AY628199.203_1064.1567 into gene. strand=+, frame=0
TEM_127.3000989.AY368236.0_861.1644 Made TEM_127.3000989.AY368236.0_861.1644 into gene. strand=+, frame=0
TEM_128.3000990.AY368237.0_861.1720 Made TEM_128.3000990.AY368237.0_861.1720 into gene. strand=+, frame=0
TEM_129.3000993.AJ746225.0_861.1796 Made TEM_129.3000993.AJ746225.0_861.1796 into gene. strand=+, frame=0
TEM_130.3000994.AJ866988.0_861.1880 Made TEM_130.3000994.AJ866988.0_861.1880 into gene. strand=+, frame=0
TEM_132.3000996.AY491682.0_861.2031 Made TEM_132.3000996.AY491682.0_861.2031 into gene. strand=+, frame=0
TEM_133.3000997.AY528425.0_861.844 Made TEM_133.3000997.AY528425.0_861.844 into gene. strand=+, frame=0
TEM_134.3000998.AY574271.0_861.925 Made TEM_134.3000998.AY574271.0_861.925 into gene. strand=+, frame=0
TEM_135.3000999.AJ634602.0_861.997 Made TEM_135.3000999.AJ634602.0_861.997 into gene. strand=-, frame=0
TEM_136.3001000.AY826417.0_861.1073 Made TEM_136.3001000.AY826417.0_861.1073 into gene. strand=+, frame=0
TEM_137.3001001.AM286274.0_861.1155 Made TEM_137.3001001.AM286274.0_861.1155 into gene. strand=+, frame=0
TEM_138.3001002.AY853593.214_1075.1242 Made TEM_138.3001002.AY853593.214_1075.1242 into gene. strand=+, frame=0
TEM_139.3001003.DQ072853.0_861.1322 Made TEM_139.3001003.DQ072853.0_861.1322 into gene. strand=+, frame=0
TEM_141.3001004.AY956335.38_899.1399 Made TEM_141.3001004.AY956335.38_899.1399 into gene. strand=+, frame=0
TEM_142.3001005.DQ388882.0_861.1490 Made TEM_142.3001005.DQ388882.0_861.1490 into gene. strand=+, frame=0
TEM_143.3001006.DQ075245.217_1078.1568 Made TEM_143.3001006.DQ075245.217_1078.1568 into gene. strand=+, frame=0
TEM_144.3001007.AM049399.0_861.1645 Made TEM_144.3001007.AM049399.0_861.1645 into gene. strand=+, frame=0
TEM_145.3001012.DQ105528.0_861.1721 Made TEM_145.3001012.DQ105528.0_861.1721 into gene. strand=+, frame=0
TEM_146.3001013.DQ105529.0_861.1797 Made TEM_146.3001013.DQ105529.0_861.1797 into gene. strand=+, frame=0
TEM_147.3001014.DQ279850.0_861.1881 Made TEM_147.3001014.DQ279850.0_861.1881 into gene. strand=+, frame=0
TEM_148.3001015.AM087454.208_1069.1954 Made TEM_148.3001015.AM087454.208_1069.1954 into gene. strand=+, frame=0
TEM_149.3001016.DQ369751.0_861.2032 Made TEM_149.3001016.DQ369751.0_861.2032 into gene. strand=+, frame=0
TEM_15.3000886.AM849805.262_1123.845 Made TEM_15.3000886.AM849805.262_1123.845 into gene. strand=+, frame=0
TEM_150.3001017.AM183304.208_1069.926 Made TEM_150.3001017.AM183304.208_1069.926 into gene. strand=+, frame=0
TEM_151.3001018.DQ834729.205_1066.998 Made TEM_151.3001018.DQ834729.205_1066.998 into gene. strand=+, frame=0
TEM_152.3001019.DQ834728.205_1066.1074 Made TEM_152.3001019.DQ834728.205_1066.1074 into gene. strand=+, frame=0
TEM_153.3001369.KC149518.0_861.1156 Made TEM_153.3001369.KC149518.0_861.1156 into gene. strand=+, frame=0
TEM_154.3001020.FJ807656.0_861.1243 Made TEM_154.3001020.FJ807656.0_861.1243 into gene. strand=+, frame=0
TEM_155.3001021.DQ679961.114_975.1323 Made TEM_155.3001021.DQ679961.114_975.1323 into gene. strand=+, frame=0
TEM_156.3001022.AM941159.208_1069.1400 Made TEM_156.3001022.AM941159.208_1069.1400 into gene. strand=+, frame=0
TEM_157.3001023.DQ909059.0_861.1491 Made TEM_157.3001023.DQ909059.0_861.1491 into gene. strand=+, frame=0
TEM_158.3001024.EF534736.213_1074.1569 Made TEM_158.3001024.EF534736.213_1074.1569 into gene. strand=+, frame=0
TEM_159.3001025.EF136376.0_861.1646 Made TEM_159.3001025.EF136376.0_861.1646 into gene. strand=+, frame=0
TEM_16.3000887.X65254.175_1036.1722 Made TEM_16.3000887.X65254.175_1036.1722 into gene. strand=+, frame=0
TEM_160.3001026.EF136377.0_861.1798 Made TEM_160.3001026.EF136377.0_861.1798 into gene. strand=+, frame=0
TEM_162.3001028.EF468463.66_927.1882 Made TEM_162.3001028.EF468463.66_927.1882 into gene. strand=+, frame=0
TEM_163.3001029.EU815939.0_861.1955 Made TEM_163.3001029.EU815939.0_861.1955 into gene. strand=+, frame=0
TEM_164.3001030.EU274580.214_1075.2033 Made TEM_164.3001030.EU274580.214_1075.2033 into gene. strand=+, frame=0
TEM_166.3001032.FJ197316.0_861.846 Made TEM_166.3001032.FJ197316.0_861.846 into gene. strand=+, frame=0
TEM_167.3001033.FJ360884.213_1074.927 Made TEM_167.3001033.FJ360884.213_1074.927 into gene. strand=+, frame=0
TEM_168.3001034.FJ919776.208_1069.999 Made TEM_168.3001034.FJ919776.208_1069.999 into gene. strand=+, frame=0
TEM_17.3000888.Y14574.0_861.1157 Made TEM_17.3000888.Y14574.0_861.1157 into gene. strand=+, frame=0
TEM_171.3001037.GQ149347.5269_6130.1244 Made TEM_171.3001037.GQ149347.5269_6130.1244 into gene. strand=+, frame=0
TEM_176.3001041.GU550123.144_1005.1324 Made TEM_176.3001041.GU550123.144_1005.1324 into gene. strand=+, frame=0
TEM_177.3001042.FN652295.0_861.1401 Made TEM_177.3001042.FN652295.0_861.1401 into gene. strand=+, frame=0
TEM_178.3001043.X97254.153_1011.1492 Made TEM_178.3001043.X97254.153_1011.1492 into gene. strand=+, frame=0
TEM_182.3001373.HQ317449.0_861.1570 Made TEM_182.3001373.HQ317449.0_861.1570 into gene. strand=+, frame=0
TEM_183.3001045.HQ529916.110_971.1647 Made TEM_183.3001045.HQ529916.110_971.1647 into gene. strand=+, frame=0
TEM_184.3001375.FR848831.0_861.1723 Made TEM_184.3001375.FR848831.0_861.1723 into gene. strand=+, frame=0
TEM_185.3001374.JF795538.0_861.1799 Made TEM_185.3001374.JF795538.0_861.1799 into gene. strand=+, frame=0
TEM_186.3001046.JN227084.308_1169.1883 Made TEM_186.3001046.JN227084.308_1169.1883 into gene. strand=+, frame=0
TEM_187.3001047.HM246246.211_1069.1956 Made TEM_187.3001047.HM246246.211_1069.1956 into gene. strand=+, frame=0
TEM_188.3001048.JN211012.213_1074.2034 Made TEM_188.3001048.JN211012.213_1074.2034 into gene. strand=+, frame=0
TEM_189.3001049.JN254627.0_861.847 Made TEM_189.3001049.JN254627.0_861.847 into gene. strand=+, frame=0
TEM_19.3000890.JX042489.141_1002.928 Made TEM_19.3000890.JX042489.141_1002.928 into gene. strand=+, frame=0
TEM_190.3001050.JN416112.0_861.1000 Made TEM_190.3001050.JN416112.0_861.1000 into gene. strand=+, frame=0
TEM_193.3001053.JN935135.0_861.1245 Made TEM_193.3001053.JN935135.0_861.1245 into gene. strand=+, frame=0
TEM_194.3001054.JN935136.0_861.1325 Made TEM_194.3001054.JN935136.0_861.1325 into gene. strand=+, frame=0
TEM_195.3001055.JN935137.0_861.1402 Made TEM_195.3001055.JN935137.0_861.1402 into gene. strand=+, frame=0
TEM_196.3001376.JQ034306.0_861.3690 Made TEM_196.3001376.JQ034306.0_861.3690 into gene. strand=+, frame=0
TEM_197.3001056.HQ877606.0_861.1493 Made TEM_197.3001056.HQ877606.0_861.1493 into gene. strand=+, frame=0
TEM_198.3001057.AB700703.161_1022.1571 Made TEM_198.3001057.AB700703.161_1022.1571 into gene. strand=+, frame=0
TEM_2.3000874.X54606.214_1075.1724 Made TEM_2.3000874.X54606.214_1075.1724 into gene. strand=+, frame=0
TEM_201.3001378.JX310327.0_861.1884 Made TEM_201.3001378.JX310327.0_861.1884 into gene. strand=+, frame=0
TEM_206.3001383.KC783461.0_861.2035 Made TEM_206.3001383.KC783461.0_861.2035 into gene. strand=+, frame=0
TEM_207.3001384.KC818234.0_861.848 Made TEM_207.3001384.KC818234.0_861.848 into gene. strand=+, frame=0
TEM_208.3001385.KC865667.183_1044.929 Made TEM_208.3001385.KC865667.183_1044.929 into gene. strand=+, frame=0
TEM_209.3001386.KF240808.0_861.1001 Made TEM_209.3001386.KF240808.0_861.1001 into gene. strand=+, frame=0
TEM_211.3001388.KF513179.0_861.1159 Made TEM_211.3001388.KF513179.0_861.1159 into gene. strand=+, frame=0
TEM_214.3001391.KP050491.0_861.2126 Made TEM_214.3001391.KP050491.0_861.2126 into gene. strand=+, frame=0
TEM_215.3001392.KP050492.0_861.2127 Made TEM_215.3001392.KP050492.0_861.2127 into gene. strand=+, frame=0
TEM_216.3001393.KF944358.0_861.1494 Made TEM_216.3001393.KF944358.0_861.1494 into gene. strand=+, frame=0
TEM_217.3001394.HG934763.0_861.1572 Made TEM_217.3001394.HG934763.0_861.1572 into gene. strand=+, frame=0
TEM_219.3003157.KM114268.0_861.1649 Made TEM_219.3003157.KM114268.0_861.1649 into gene. strand=+, frame=0
TEM_220.3003158.KM998962.1.0_861.3723 Made TEM_220.3003158.KM998962.1.0_861.3723 into gene. strand=+, frame=0
TEM_24.3000894.X65253.175_1036.1801 Made TEM_24.3000894.X65253.175_1036.1801 into gene. strand=+, frame=0
TEM_28.3000898.U37195.75_936.1958 Made TEM_28.3000898.U37195.75_936.1958 into gene. strand=+, frame=0
TEM_3.3000875.X64523.476_1337.849 Made TEM_3.3000875.X64523.476_1337.849 into gene. strand=-, frame=1
TEM_30.3000900.AJ437107.208_1069.930 Made TEM_30.3000900.AJ437107.208_1069.930 into gene. strand=+, frame=0
TEM_33.3000903.GU371926.50304_51165.1078 Made TEM_33.3000903.GU371926.50304_51165.1078 into gene. strand=-, frame=1
TEM_34.3000904.KC292503.4334_5195.1160 Made TEM_34.3000904.KC292503.4334_5195.1160 into gene. strand=+, frame=0
TEM_40.3000910.FR717535.0_861.1247 Made TEM_40.3000910.FR717535.0_861.1247 into gene. strand=+, frame=0
TEM_43.3000912.U95363.0_861.1403 Made TEM_43.3000912.U95363.0_861.1403 into gene. strand=+, frame=0
TEM_45.3000914.X95401.208_1069.1495 Made TEM_45.3000914.X95401.208_1069.1495 into gene. strand=+, frame=0
TEM_47.3000916.Y10279.0_861.1573 Made TEM_47.3000916.Y10279.0_861.1573 into gene. strand=+, frame=0
TEM_48.3000917.Y10280.0_861.1650 Made TEM_48.3000917.Y10280.0_861.1650 into gene. strand=+, frame=0
TEM_49.3000918.Y10281.0_861.1726 Made TEM_49.3000918.Y10281.0_861.1726 into gene. strand=+, frame=0
TEM_52.3000921.Y13612.0_861.1802 Made TEM_52.3000921.Y13612.0_861.1802 into gene. strand=+, frame=0
TEM_53.3000922.AF104441.193_1054.1886 Made TEM_53.3000922.AF104441.193_1054.1886 into gene. strand=+, frame=0
TEM_54.3000923.AF104442.193_1054.1959 Made TEM_54.3000923.AF104442.193_1054.1959 into gene. strand=+, frame=0
TEM_55.3000924.DQ286729.0_861.2037 Made TEM_55.3000924.DQ286729.0_861.2037 into gene. strand=+, frame=0
TEM_57.3000926.FJ405211.0_861.850 Made TEM_57.3000926.FJ405211.0_861.850 into gene. strand=+, frame=0
TEM_6.3000878.X57972.339_1200.1002 Made TEM_6.3000878.X57972.339_1200.1002 into gene. strand=+, frame=0
TEM_60.3000929.AF047171.135_996.1079 Made TEM_60.3000929.AF047171.135_996.1079 into gene. strand=+, frame=0
TEM_63.3000931.AF332513.103_964.1161 Made TEM_63.3000931.AF332513.103_964.1161 into gene. strand=+, frame=0
TEM_67.3000934.AF091113.450_1311.1248 Made TEM_67.3000934.AF091113.450_1311.1248 into gene. strand=+, frame=0
TEM_68.3000935.AJ239002.0_861.1327 Made TEM_68.3000935.AJ239002.0_861.1327 into gene. strand=+, frame=0
TEM_70.3000936.AF188199.214_1075.1496 Made TEM_70.3000936.AF188199.214_1075.1496 into gene. strand=+, frame=0
TEM_71.3000937.AF203816.210_1071.1574 Made TEM_71.3000937.AF203816.210_1071.1574 into gene. strand=+, frame=0
TEM_72.3000938.AF157553.147_1008.1651 Made TEM_72.3000938.AF157553.147_1008.1651 into gene. strand=+, frame=0
TEM_73.3000939.AJ012256.208_1069.3324 Made TEM_73.3000939.AJ012256.208_1069.3324 into gene. strand=+, frame=0
TEM_76.3000942.AF190694.208_1069.1887 Made TEM_76.3000942.AF190694.208_1069.1887 into gene. strand=+, frame=0
TEM_77.3000943.AJ012256.208_1069.1960 Made TEM_77.3000943.AJ012256.208_1069.1960 into gene. strand=+, frame=0
TEM_78.3000944.AF190693.208_1069.2038 Made TEM_78.3000944.AF190693.208_1069.2038 into gene. strand=+, frame=0
TEM_79.3000946.AF190692.208_1069.851 Made TEM_79.3000946.AF190692.208_1069.851 into gene. strand=+, frame=0
TEM_8.3000880.X65252.175_1036.932 Made TEM_8.3000880.X65252.175_1036.932 into gene. strand=+, frame=0
TEM_80.3000947.AF347054.208_1069.1003 Made TEM_80.3000947.AF347054.208_1069.1003 into gene. strand=+, frame=0
TEM_81.3000948.AF427127.208_1069.1080 Made TEM_81.3000948.AF427127.208_1069.1080 into gene. strand=+, frame=0
TEM_82.3000949.AF427128.208_1069.1162 Made TEM_82.3000949.AF427128.208_1069.1162 into gene. strand=+, frame=0
TEM_83.3000950.AF427129.208_1069.1249 Made TEM_83.3000950.AF427129.208_1069.1249 into gene. strand=+, frame=0
TEM_84.3000951.AF427130.208_1069.1328 Made TEM_84.3000951.AF427130.208_1069.1328 into gene. strand=+, frame=0
TEM_85.3000952.AJ277414.0_861.1405 Made TEM_85.3000952.AJ277414.0_861.1405 into gene. strand=+, frame=0
TEM_86.3000953.AJ277415.0_861.1497 Made TEM_86.3000953.AJ277415.0_861.1497 into gene. strand=+, frame=0
TEM_87.3000954.AF250872.0_861.1575 Made TEM_87.3000954.AF250872.0_861.1575 into gene. strand=+, frame=0
TEM_88.3000955.AY027590.112_973.1652 Made TEM_88.3000955.AY027590.112_973.1652 into gene. strand=+, frame=0
TEM_90.3000957.AF351241.89_950.1804 Made TEM_90.3000957.AF351241.89_950.1804 into gene. strand=+, frame=0
TEM_91.3000958.AB049569.0_861.1888 Made TEM_91.3000958.AB049569.0_861.1888 into gene. strand=+, frame=0
TEM_92.3000959.AF143804.0_861.1961 Made TEM_92.3000959.AF143804.0_861.1961 into gene. strand=+, frame=0
TEM_93.3000960.AJ318093.0_861.2039 Made TEM_93.3000960.AJ318093.0_861.2039 into gene. strand=+, frame=0
TEM_94.3000961.AJ318094.0_861.852 Made TEM_94.3000961.AJ318094.0_861.852 into gene. strand=+, frame=0
TEM_95.3000962.AJ308558.181_1042.933 Made TEM_95.3000962.AJ308558.181_1042.933 into gene. strand=+, frame=0
TEM_96.3000963.AY092401.0_861.1004 Made TEM_96.3000963.AY092401.0_861.1004 into gene. strand=+, frame=0
THIN_B_beta_lactamase.3000851.AJ250876.36_987.1081 Made THIN_B_beta_lactamase.3000851.AJ250876.36_987.1081 into gene. strand=+, frame=0
TLA_1.3003202.AF148067.213_1158.3315 Made TLA_1.3003202.AF148067.213_1158.3315 into gene. strand=+, frame=0
TLA_2.3003203.AJ698325.14502_15417.3316 Made TLA_2.3003203.AJ698325.14502_15417.3316 into gene. strand=-, frame=0
TLA_3.3003204.NG_050312.100_1030.3603 Made TLA_3.3003204.NG_050312.100_1030.3603 into gene. strand=+, frame=0
TLE_beta_lactamase.3003562.L25634.1273_2158.3317 Made TLE_beta_lactamase.3003562.L25634.1273_2158.3317 into gene. strand=+, frame=0
TUS_1_beta_lactamase.3000844.AF441287.260_1007.1163 Made TUS_1_beta_lactamase.3000844.AF441287.260_1007.1163 into gene. strand=+, frame=0
TriA.3003679.NC_002516.2.177306_178458.3380 Made TriA.3003679.NC_002516.2.177306_178458.3380 into gene. strand=+, frame=0
TriB.3003680.NC_002516.2.178454_179525.3381 Made TriB.3003680.NC_002516.2.178454_179525.3381 into gene. strand=+, frame=0
TriC.3003681.NC_002516.2.179521_182569.3382 Made TriC.3003681.NC_002516.2.179521_182569.3382 into gene. strand=+, frame=0
VCC_1.3003713.KT818596.10010_10865.3430 Made VCC_1.3003713.KT818596.10010_10865.3430 into gene. strand=+, frame=0
VEB_1.3002370.NC_010410.3660736_3661636.1250 Made VEB_1.3002370.NC_010410.3660736_3661636.1250 into gene. strand=-, frame=1
VEB_1a.3003711.AF324833.1.0_900.3415 Made VEB_1a.3003711.AF324833.1.0_900.3415 into gene. strand=+, frame=0
VEB_1b.3003712.AF324834.1.0_900.3416 Made VEB_1b.3003712.AF324834.1.0_900.3416 into gene. strand=+, frame=0
VEB_2.3002371.AY027870.46_946.1329 Made VEB_2.3002371.AY027870.46_946.1329 into gene. strand=+, frame=0
VEB_3.3002372.AY536519.37_937.1406 Made VEB_3.3002372.AY536519.37_937.1406 into gene. strand=+, frame=0
VEB_4.3002373.EF136375.0_900.1498 Made VEB_4.3002373.EF136375.0_900.1498 into gene. strand=+, frame=0
VEB_5.3002375.EF420108.37_937.1576 Made VEB_5.3002375.EF420108.37_937.1576 into gene. strand=+, frame=0
VEB_6.3002374.EU259884.6411_7311.1653 Made VEB_6.3002374.EU259884.6411_7311.1653 into gene. strand=-, frame=1
VEB_7.3002376.FJ825622.0_900.1728 Made VEB_7.3002376.FJ825622.0_900.1728 into gene. strand=+, frame=0
VEB_8.3002377.JX679208.0_900.1805 Made VEB_8.3002377.JX679208.0_900.1805 into gene. strand=+, frame=0
VEB_9.3002378.AF324833.1.0_900.3589 Made VEB_9.3002378.AF324833.1.0_900.3589 into gene. strand=+, frame=0
VIM_1.3002271.AF317511.187_988.1962 Made VIM_1.3002271.AF317511.187_988.1962 into gene. strand=+, frame=0
VIM_10.3002280.AY524989.0_801.2040 Made VIM_10.3002280.AY524989.0_801.2040 into gene. strand=+, frame=0
VIM_11.3002281.AY605049.127_928.853 Made VIM_11.3002281.AY605049.127_928.853 into gene. strand=+, frame=0
VIM_12.3002282.DQ143913.1774_2575.934 Made VIM_12.3002282.DQ143913.1774_2575.934 into gene. strand=+, frame=0
VIM_13.3002283.DQ365886.0_801.1005 Made VIM_13.3002283.DQ365886.0_801.1005 into gene. strand=+, frame=0
VIM_14.3002284.AY635904.0_801.1082 Made VIM_14.3002284.AY635904.0_801.1082 into gene. strand=+, frame=0
VIM_15.3002285.EU419745.0_801.1164 Made VIM_15.3002285.EU419745.0_801.1164 into gene. strand=+, frame=0
VIM_16.3002286.EU419746.0_801.1251 Made VIM_16.3002286.EU419746.0_801.1251 into gene. strand=+, frame=0
VIM_17.3002287.EU118148.1010_1811.1330 Made VIM_17.3002287.EU118148.1010_1811.1330 into gene. strand=+, frame=0
VIM_18.3002288.AM778091.26_815.1407 Made VIM_18.3002288.AM778091.26_815.1407 into gene. strand=+, frame=0
VIM_19.3002289.FJ822963.0_801.1499 Made VIM_19.3002289.FJ822963.0_801.1499 into gene. strand=+, frame=0
VIM_2.3002272.EF614235.2948_3749.1577 Made VIM_2.3002272.EF614235.2948_3749.1577 into gene. strand=+, frame=0
VIM_20.3002290.GQ414736.0_801.1654 Made VIM_20.3002290.GQ414736.0_801.1654 into gene. strand=+, frame=0
VIM_23.3002293.GQ242167.0_801.1729 Made VIM_23.3002293.GQ242167.0_801.1729 into gene. strand=+, frame=0
VIM_24.3002294.HM855205.0_801.1806 Made VIM_24.3002294.HM855205.0_801.1806 into gene. strand=+, frame=0
VIM_25.3002295.HM750249.90_891.1890 Made VIM_25.3002295.HM750249.90_891.1890 into gene. strand=+, frame=0
VIM_26.3002296.FR748153.259_1060.1963 Made VIM_26.3002296.FR748153.259_1060.1963 into gene. strand=+, frame=0
VIM_27.3002297.HQ858608.0_801.2041 Made VIM_27.3002297.HQ858608.0_801.2041 into gene. strand=+, frame=0
VIM_28.3002298.JF900599.0_801.854 Made VIM_28.3002298.JF900599.0_801.854 into gene. strand=+, frame=0
VIM_29.3002299.JX311308.0_801.935 Made VIM_29.3002299.JX311308.0_801.935 into gene. strand=+, frame=0
VIM_3.3002273.AF300454.0_801.1006 Made VIM_3.3002273.AF300454.0_801.1006 into gene. strand=+, frame=0
VIM_30.3002300.JN129451.87_888.1083 Made VIM_30.3002300.JN129451.87_888.1083 into gene. strand=+, frame=0
VIM_31.3002301.JN982330.245_1046.1165 Made VIM_31.3002301.JN982330.245_1046.1165 into gene. strand=+, frame=0
VIM_32.3002302.JN676230.1549_2350.1252 Made VIM_32.3002302.JN676230.1549_2350.1252 into gene. strand=+, frame=0
VIM_33.3002303.JX258134.0_801.1331 Made VIM_33.3002303.JX258134.0_801.1331 into gene. strand=+, frame=0
VIM_34.3002304.JX013656.0_801.1408 Made VIM_34.3002304.JX013656.0_801.1408 into gene. strand=+, frame=0
VIM_35.3002305.JX982634.0_801.1500 Made VIM_35.3002305.JX982634.0_801.1500 into gene. strand=+, frame=0
VIM_36.3002306.JX982635.0_801.1578 Made VIM_36.3002306.JX982635.0_801.1578 into gene. strand=+, frame=0
